30,2.461,2.781,1.441,2.182,2.243,2.835,0.193,2.33,1.613,2.33,2.319,1.183,2.136,1.035,2.694,0.542,1.001,0.449,0.587,2.694,1.596,2.694,2.694,2.504,1.576,3.476,1.939,0.865,3.84,3.84,1.678,0,2.694,3.39,3.253,1.596,2.182,1.722,2.243,2.243,1.183,0.975,1.31,0.437,2.694,2.221,1.838,1.923,1.847,1.584,3.07,3.283,0.865,2.304,1.923,4.059,0.291,0,0.146,0,0,0.357,0.146,1.439,0.364,0.495,0.305,0.582,0.582,0.838,2.876,1.729,1.573,2.167,2.57,1.573,1.729,2.167,3.971,1.939,2.316,1.939,2.121,1.741,3.691,2.868,3.735,3.604,3.39,1.678,3.779,3.604,0.449,2.048,3.07,2.825,1.722,3.39,3.928,3.122,3.268,3.84,4.015,4.015,0.579,3.231,1.096,0.692,4.015,0.938,2.598
31,3.786,3.859,2.441,3.035,4.364,3.237,0.138,3.713,5.296,3.713,3.233,3.713,2.989,3.035,4.932,0.7,3.167,2.102,2.378,3.349,0.863,5.151,3.859,3.713,3.931,4.496,1.462,2.487,4.932,3.349,0.449,2.694,0,2.791,3.253,2.01,2.182,4.077,1.645,3.035,3.713,3.035,3.549,0.299,4.077,3.149,2.767,1.741,1.664,2.512,1.741,2.867,1.523,2.487,2.471,3.786,0.946,0,0.146,0,0,0.291,0,1.421,1.019,0.364,0.305,0.655,0.582,1.751,1.511,1.656,0.609,1.984,1.699,0.609,1.656,1.984,5.296,2.974,4.364,1.827,2.791,2.593,5.06,6.37,5.843,4.987,3.4,2.93,3.549,3.768,1.001,2.974,1.984,4.077,3.859,4.243,3.786,2.528,5.146,5.861,6.443,6.37,0.396,5.206,1.827,2.202,6.443,2.852,4.476
32,2.487,2.682,0.917,2.247,2.298,2.742,0.116,2.487,1.645,2.487,2.329,1.34,2.176,1.101,2.682,0.265,1.048,0.509,0.693,2.572,1.655,2.791,2.682,2.487,1.523,3.524,1.952,0.805,3.938,3.719,1.447,3.39,2.791,0,2.844,1.655,1.881,1.645,2.207,2.207,1.34,1.05,1.377,0.2,2.791,1.744,1.463,1.544,1.514,1.329,2.691,3.323,0.897,2.013,1.972,3.938,0.573,0,0.122,0,0,0.244,0,1.3,0.633,0.305,0.255,0.305,0.305,1.06,2.598,1.451,1.534,1.748,2.617,1.534,1.451,1.748,3.938,2.044,2.298,2.044,1.952,1.819,3.78,2.791,3.67,3.78,3.537,1.645,3.78,3.78,0.578,2.135,2.691,2.791,1.535,3.445,3.938,3.164,3.343,3.828,3.938,3.938,0.265,3.19,1.152,0.499,3.938,0.897,2.915
33,3.487,3.435,2.265,2.89,2.997,4.385,0.493,1.923,2.289,1.923,1.85,0.777,1.72,0.596,3.207,1.022,0.731,0.283,0.352,1.923,1.372,3.207,2.106,3.435,2.398,4.125,1.621,1.697,4.217,3.07,1.545,3.253,3.253,2.844,0,1.372,1.666,1.471,1.697,1.85,0.777,0.604,0.795,0.686,2.106,3.569,3.378,1.827,1.789,3.347,2.974,2.79,0.55,2.018,1.944,3.917,0.633,0.487,0.56,0.408,0.408,0.771,0.713,1.933,0.67,0.944,0.561,1.31,1.264,0.828,3.079,2.073,1.651,1.949,2.652,1.651,2.17,1.949,5.012,1.735,3.313,1.735,2.444,1.636,4.509,3.911,4.801,4.281,2.997,1.233,3.609,3.088,0.225,2.095,3.453,2.38,2.471,4.067,3.253,2.709,3.929,4.217,5.2,5.155,0.989,4.459,0.55,1.722,5.103,1.063,3.593
34,0.863,0.78,0.376,0.578,1.725,1.436,0,0.863,0.863,0.863,0.653,0.863,0.653,0.578,0.78,0.15,0.518,0.328,0.38,0.698,0.328,0.863,0.78,0.863,0.863,1.927,0.509,0.509,2.01,1.844,0.17,1.596,2.01,1.655,1.372,0,1.447,0.863,0.509,0.509,0.863,0.578,0.691,0.114,0.863,1.416,1.326,1.372,1.297,1.147,1.372,1.8,0.578,1.586,1.58,2.01,0.249,0,0,0,0,0,0,1.147,0.249,0,0,0,0,0.572,1.147,1.147,0.139,1.372,1.304,0.139,1.147,1.372,2.01,1.725,1.725,0.578,1.655,1.58,1.92,2.01,1.837,1.92,1.794,0.863,1.92,1.92,0.38,0.647,1.372,2.01,0.78,1.725,2.01,1.584,1.725,1.927,2.01,2.01,0.15,1.725,0.578,0.18,2.01,0.578,1.424
35,0.792,1.035,0.866,0.693,1.881,1.412,0.092,0.792,1.035,0.792,0.785,0.792,0.662,0.693,1.035,0.265,0.67,0.3,0.393,1.035,0.3,1.035,1.035,0.792,0.938,1.939,0.53,0.53,2.182,2.182,0.3,2.182,2.182,1.881,1.666,1.447,0,1.035,0.734,0.734,0.792,0.652,0.877,0.2,1.035,1.719,1.463,1.544,1.493,1.293,1.544,1.809,0.53,1.799,1.666,2.182,0.195,0,0.097,0,0,0.195,0,1.269,0.244,0.244,0.204,0.244,0.244,0.561,1.39,1.39,0.163,1.707,1.239,0.163,1.39,1.707,2.182,1.677,1.881,0.53,1.677,1.544,2.024,2.182,2.024,2.024,1.881,1.035,2.024,2.024,0.3,0.53,1.544,2.182,1.035,1.881,2.182,1.701,1.799,2.182,2.182,2.182,0.265,1.677,0.734,0.463,2.182,0.53,1.351
36,4.092,2.887,1.66,3.035,3.218,1.383,1.533,3.713,5.427,3.713,3.233,3.713,2.989,3.035,3.786,2.286,3.167,2.102,2.378,3.349,0.863,5.151,3.859,4.062,4.281,2.202,1.462,1.486,2.639,3.349,1.761,1.722,4.077,1.645,1.471,0.863,1.035,0,1.645,3.035,3.713,3.035,3.549,2.979,4.077,2.614,2.231,2.106,0.883,2.02,0.959,1.721,2.816,2.852,2.654,4.397,2.312,0.218,0.364,0.183,0.183,1.787,1.622,0.676,1.238,1.991,0.487,2.457,2.384,3.081,2.013,3.327,2.121,2.35,0.829,2.121,2.224,2.35,4.543,1.827,2.29,1.827,3.303,1.447,2.941,5.704,5.089,2.694,2.254,4.339,4.03,3.768,2.148,4.45,1.349,4.339,3.061,1.949,2.814,1.381,3.999,3.567,6.967,5.748,2.091,4.425,1.827,1.056,6.924,4.401,3.329
37,2.487,2.682,0.917,2.247,1.152,1.595,0.116,2.487,1.645,2.487,2.329,1.34,2.176,1.101,2.682,0.265,1.048,0.509,0.693,2.572,1.655,2.791,2.682,2.487,1.523,2.377,1.952,0.805,2.791,2.572,1.447,2.243,1.645,2.207,1.697,0.509,0.734,1.645,0,2.207,1.34,1.05,1.377,0.2,2.791,0.597,0.317,0.397,0.367,0.183,1.544,2.176,0.897,0.866,0.826,2.791,0.573,0,0.122,0,0,0.244,0,0.153,0.633,0.305,0.255,0.305,0.305,1.06,1.451,0.305,1.534,0.601,1.47,1.534,0.305,0.601,2.791,0.897,1.152,2.044,0.805,0.673,2.633,1.645,2.523,2.633,2.39,1.645,2.633,2.633,0.578,2.135,1.544,1.645,1.535,2.298,2.791,2.017,2.196,2.682,2.791,2.791,0.265,2.044,1.152,0.499,2.791,0.897,1.768
38,2.791,2.925,0.917,2.349,1.356,1.748,0.116,3.877,3.096,3.877,3.629,2.73,3.425,2.349,4.011,0.52,2.499,1.732,1.917,3.719,1.655,4.121,4.072,2.73,1.766,2.499,2.054,0.805,2.791,2.572,1.447,2.243,3.035,2.207,1.85,0.509,0.734,3.035,2.207,0,2.73,2.349,2.706,0.2,4.182,0.597,0.317,0.397,0.367,0.183,1.544,2.176,0.897,0.866,0.826,2.791,0.573,0,0.122,0,0,0.244,0,0.229,0.633,0.305,0.255,0.548,0.487,1.06,1.451,0.426,1.534,0.601,1.47,1.534,0.426,0.601,3.096,1.152,1.356,2.298,1.06,0.927,2.937,3.035,3.853,2.877,2.594,1.888,2.633,2.816,0.578,3.384,1.748,1.888,1.779,2.4,2.791,2.017,3.343,3.828,4.243,4.182,0.265,3.394,1.152,0.804,4.243,2.196,2.915
39,2.639,2.348,0.99,1.645,1.766,0.944,0,3.713,3.786,3.713,3.05,3.713,2.989,2.791,3.422,0.7,2.876,2.102,2.24,2.985,0.863,3.64,3.495,2.566,2.566,2.202,1.462,1.34,2.275,1.838,0.449,1.183,3.713,1.34,0.777,0.863,0.792,3.713,1.34,2.73,0,2.852,3.185,0.299,3.713,0.71,0.473,0.594,0.396,0,0.594,1.721,1.523,1.157,1.142,2.275,0.655,0,0,0,0,0,0,0.091,0.655,0,0,0.291,0.218,1.508,0,0.146,0.365,0.594,0.414,0.365,0.146,0.594,2.639,1.827,1.766,1.827,1.645,1.447,2.402,3.713,3.185,2.33,1.949,2.566,2.038,2.257,1.001,2.974,0.838,2.566,2.348,1.645,2.275,1.151,2.669,3.203,3.786,3.713,0.396,2.913,1.523,0.837,3.786,2.852,1.878
40,1.751,1.742,0.815,1.218,1.325,0.624,0.069,2.852,3.081,2.852,2.505,2.852,2.375,2.365,2.843,0.456,2.435,1.782,1.944,2.56,0.578,2.989,2.889,1.705,1.815,1.468,0.973,0.897,1.705,1.413,0.3,0.975,3.035,1.05,0.604,0.578,0.652,3.035,1.05,2.349,2.852,0,2.685,0.2,3.035,0.548,0.317,0.397,0.326,0.11,0.397,1.152,1.019,0.866,0.856,1.705,0.585,0,0.073,0,0,0.146,0,0.149,0.621,0.183,0.153,0.365,0.32,1.131,0.183,0.274,0.367,0.52,0.347,0.367,0.274,0.52,1.934,1.21,1.325,1.21,1.088,0.956,1.776,3.035,2.685,1.73,1.447,1.888,1.547,1.684,0.67,2.365,0.55,1.888,1.742,1.249,1.705,0.886,2.258,2.706,3.081,3.035,0.265,2.319,1.172,0.655,3.081,2.281,1.789
41,2.093,2.228,1.096,1.553,1.705,0.746,0.138,3.185,3.604,3.185,2.843,3.185,2.615,2.7,3.32,0.545,2.803,1.906,2.155,2.981,0.691,3.495,3.374,2.038,2.257,1.755,1.163,1.072,2.184,1.835,0.359,1.31,3.549,1.377,0.795,0.691,0.877,3.549,1.377,2.706,3.185,2.685,0,0.239,3.549,0.713,0.379,0.475,0.439,0.218,0.475,1.377,1.218,1.109,1.096,2.184,0.815,0,0.146,0,0,0.291,0,0.251,0.888,0.364,0.305,0.582,0.528,1.45,0.364,0.473,0.536,0.719,0.47,0.536,0.473,0.719,2.457,1.447,1.705,1.447,1.3,1.142,2.268,3.549,3.131,2.213,1.852,2.402,1.995,2.159,0.801,2.602,0.658,2.402,2.228,1.614,2.184,1.151,2.548,3.156,3.604,3.549,0.317,2.548,1.523,0.87,3.604,2.502,2.036
42,1.727,0.437,0.605,1.347,1.347,0.578,1.467,0.299,1.55,0.299,0.25,0.299,0.25,0.2,0.299,1.725,0.18,0.114,0.114,0.299,0.114,1.446,0.299,1.722,1.722,0.299,0.2,0.316,0.299,1.446,1.391,0.437,0.299,0.2,0.686,0.114,0.2,2.979,0.2,0.2,0.299,0.2,0.239,0,0.299,1.966,1.906,1.586,0.389,1.86,0.439,0.25,1.463,1.636,1.605,2.086,1.515,0.368,0.368,0.308,0.308,1.619,1.686,0.482,0.368,1.722,0.308,1.86,1.86,1.605,1.603,2.786,1.436,1.586,0.218,1.436,1.713,1.586,1.874,0.2,0.439,0.2,1.882,0.15,0.378,1.943,1.814,0.239,0.2,1.653,1.883,1.386,1.26,1.705,0.686,1.653,0.576,0.2,0.437,0.151,1.347,0.299,3.164,2.017,1.844,1.701,0.2,0.12,3.09,1.763,1.147
106,3.786,3.859,1.294,3.035,2.071,2.091,0.138,4.86,4.15,4.86,4.38,3.713,4.136,3.035,4.932,0.7,3.167,2.102,2.378,4.496,2.01,5.151,5.005,3.713,2.785,3.349,2.609,1.34,3.786,3.349,1.596,2.694,4.077,2.791,2.106,0.863,1.035,4.077,2.791,4.182,3.713,3.035,3.549,0.299,0,0.855,0.473,0.594,0.518,0.218,1.741,2.867,1.523,1.34,1.325,3.786,0.946,0,0.146,0,0,0.291,0,0.274,1.019,0.364,0.305,0.655,0.582,1.751,1.511,0.51,1.756,0.838,1.699,1.756,0.51,0.838,4.15,1.827,2.071,2.974,1.645,1.447,3.913,4.077,4.696,3.84,3.4,2.93,3.549,3.768,1.001,4.121,1.984,2.93,2.712,3.096,3.786,2.528,3.999,4.714,5.296,5.224,0.396,4.06,1.827,1.056,5.296,2.852,3.329
43,3.447,2.221,2.423,2.866,2.89,3.286,1.708,0.71,3.313,0.71,0.667,0.71,0.594,0.573,2.002,2.14,0.542,0.269,0.325,0.855,0.269,3.149,0.855,3.44,3.527,3.003,0.475,1.805,3.149,3.149,1.623,2.221,3.149,1.744,3.569,1.416,1.719,2.614,0.597,0.597,0.71,0.548,0.713,1.966,0.855,0,4.736,3.107,1.89,4.656,1.96,1.741,1.805,3.298,3.21,4.161,1.846,0.582,0.641,0.487,0.487,2.009,1.999,1.981,0.728,2.202,0.609,2.421,2.421,2.088,3.16,3.218,1.701,3.204,1.547,1.701,3.334,3.204,3.826,1.622,3.268,0.475,3.615,1.503,3.225,5.082,4.831,3.007,1.744,1.183,3.793,3.007,1.416,1.042,2.35,2.33,2.439,2.89,2.221,1.598,3.988,3.149,5.198,5.198,2.328,4.476,0.597,1.518,5.082,2.28,3.562
44,3.211,1.838,2.103,2.61,2.61,3.207,1.653,0.473,2.93,0.473,0.396,0.473,0.396,0.317,1.62,2.06,0.284,0.18,0.18,0.473,0.18,2.767,0.473,3.203,3.203,2.767,0.317,1.646,2.767,2.767,1.533,1.838,2.767,1.463,3.378,1.326,1.463,2.231,0.317,0.317,0.473,0.317,0.379,1.906,0.473,4.736,0,2.988,1.762,4.569,1.841,1.543,1.646,3.067,3.018,3.779,1.729,0.582,0.582,0.487,0.487,1.893,1.999,1.908,0.582,2.057,0.487,2.275,2.275,1.872,3.014,3.072,1.604,2.988,1.492,1.604,3.189,2.988,3.444,1.463,2.988,0.317,3.457,1.384,2.89,4.7,4.496,2.672,1.463,0.801,3.458,2.672,1.326,0.883,2.231,1.948,2.057,2.61,1.838,1.386,3.757,2.767,4.816,4.816,2.249,4.317,0.317,1.336,4.7,2.121,3.44
45,2.015,0.777,0.803,1.544,1.544,1.651,1.262,0.594,1.878,0.594,0.497,0.594,0.497,0.397,0.594,1.651,0.356,0.225,0.225,0.594,0.225,1.741,0.594,2.106,2.106,1.741,0.397,0.55,1.741,2.887,1.545,1.923,1.741,1.544,1.827,1.372,1.544,2.106,0.397,0.397,0.594,0.397,0.475,1.586,0.594,3.107,2.988,0,1.728,2.75,1.827,1.644,1.697,3.073,2.592,3.344,1.147,0,0,0,0,1.284,1.452,1.376,0,1.421,0,1.604,1.604,1.445,2.75,2.75,1.529,2.974,1.436,1.529,2.75,2.974,2.015,1.544,1.697,0.397,3.073,1.445,1.805,3.253,3.043,1.622,1.544,0.868,3.134,2.768,1.372,0.627,1.827,2.015,0.959,1.544,1.923,1.447,2.691,1.741,3.253,3.253,1.728,2.997,0.397,0.238,3.253,1.85,2.293
46,0.67,0.7,0.739,0.347,1.514,1.585,0.162,0.396,0.655,0.396,0.392,0.396,0.331,0.347,0.518,0.438,0.335,0.15,0.196,0.518,0.15,0.518,0.518,0.761,0.834,1.543,0.265,0.418,1.664,1.664,0.324,1.847,1.664,1.514,1.789,1.297,1.493,0.883,0.367,0.367,0.396,0.326,0.439,0.389,0.518,1.89,1.762,1.728,0,1.677,1.728,1.478,0.418,1.855,1.407,2.121,0.097,0,0.049,0,0,0.235,0.306,1.437,0.122,0.396,0.102,0.579,0.579,0.28,1.725,1.725,0.464,1.809,1.482,0.464,1.725,1.809,1.939,1.412,1.666,0.265,1.794,1.345,1.768,2.03,1.859,1.585,1.514,0.792,1.951,1.585,0.15,0.494,1.728,1.939,0.883,1.514,1.847,1.424,1.473,1.664,2.03,2.03,0.515,1.717,0.367,0.231,2.03,0.571,1.249
47,2.767,1.584,1.939,2.44,2.476,3.146,1.828,0,2.676,0,0.11,0,0,0.146,1.365,1.999,0.175,0,0.083,0.218,0,2.512,0.218,2.73,2.861,2.293,0,1.329,2.512,2.512,1.354,1.584,2.512,1.329,3.347,1.147,1.293,2.02,0.183,0.183,0,0.11,0.218,1.86,0.218,4.656,4.569,2.75,1.677,0,1.604,1.147,1.329,2.86,3.012,3.64,2.049,0.728,0.815,0.609,0.609,2.213,2.121,2.14,0.946,2.421,0.792,2.639,2.639,1.902,3.276,3.349,1.75,2.896,1.575,1.75,3.495,2.896,3.276,1.147,2.902,0,3.237,1.147,2.73,4.532,4.423,2.512,1.329,0.546,3.385,2.512,1.147,0.64,2.091,1.693,1.802,2.476,1.584,1.285,3.55,2.512,4.678,4.678,2.213,4.049,0.183,1.278,4.532,1.878,3.623
48,2.015,1.923,0.803,1.544,1.544,2.798,0.116,1.741,0.731,1.741,1.644,0.594,1.644,0.397,1.741,0.505,0.356,0.225,0.225,1.741,1.372,1.741,1.741,2.106,0.959,2.887,1.544,0.55,2.887,2.887,1.545,3.07,1.741,2.691,2.974,1.372,1.544,0.959,1.544,1.544,0.594,0.397,0.475,0.439,1.741,1.96,1.841,1.827,1.728,1.604,0,2.79,0.55,1.926,1.445,3.344,0,0,0,0,0,0.137,0.306,1.376,0,0.274,0,0.457,0.457,0.298,2.75,1.604,1.529,1.827,2.582,1.529,1.604,1.827,3.161,1.544,1.697,1.544,1.926,1.445,2.951,2.106,3.043,2.768,2.691,0.868,3.134,2.768,0.225,1.774,2.974,2.015,0.959,2.691,3.07,2.594,2.691,2.887,3.253,3.253,0.581,2.997,0.397,0.238,3.253,0.703,2.293
49,2.867,2.721,0.828,2.298,2.298,2.869,0,2.867,1.721,2.867,2.464,1.721,2.464,1.152,2.721,0.331,1.032,0.653,0.745,2.575,1.8,2.867,2.721,2.867,1.721,3.868,2.176,1.029,4.014,3.722,1.522,3.283,2.867,3.323,2.79,1.8,1.809,1.721,2.176,2.176,1.721,1.152,1.377,0.25,2.867,1.741,1.543,1.644,1.478,1.147,2.79,0,1.152,2.054,2.01,4.014,0.439,0,0,0,0,0,0,1.147,0.439,0,0,0,0,1.108,2.293,1.147,1.391,1.644,2.571,1.391,1.147,1.644,4.014,2.298,2.298,2.298,2.176,2.01,3.816,2.867,3.67,3.816,3.567,1.721,3.816,3.816,0.745,2.421,2.79,2.867,1.575,3.445,4.014,3.164,3.445,3.868,4.014,4.014,0.331,3.445,1.152,0.396,4.014,1.152,2.783
50,2.779,1.45,0.785,2.166,1.019,0.632,1.193,1.523,2.724,1.523,1.152,1.523,1.152,1.019,1.377,1.534,0.914,0.578,0.67,1.23,0.578,2.669,1.377,2.816,2.816,1.377,0.897,0.958,1.523,2.377,1.517,0.865,1.523,0.897,0.55,0.578,0.53,2.816,0.897,0.897,1.523,1.019,1.218,1.463,1.523,1.805,1.646,1.697,0.418,1.329,0.55,1.152,0,2.074,1.911,2.852,1.585,0,0,0,0,1.202,1.269,0.092,0.439,1.256,0,1.329,1.329,2.156,1.329,1.329,1.544,1.697,0.393,1.544,1.329,1.697,1.632,1.019,1.08,1.019,2.196,0.764,1.437,2.816,2.475,1.364,1.142,1.632,2.657,2.511,1.817,1.233,0.55,1.632,1.523,1.019,1.596,0.77,2.166,1.377,2.816,2.816,1.565,2.288,1.019,0.317,2.816,2.288,1.636
51,2.578,1.45,1.121,2.044,2.074,1.84,1.332,1.157,2.624,1.157,0.999,1.157,0.907,0.897,1.267,1.717,0.841,0.439,0.555,1.194,0.439,2.487,1.267,2.669,2.779,2.231,0.713,0.866,2.487,3.487,1.621,2.304,2.487,2.013,2.018,1.586,1.799,2.852,0.866,0.866,1.157,0.866,1.109,1.636,1.34,3.298,3.067,3.073,1.855,2.86,1.926,2.054,2.074,0,2.966,4.09,1.512,0,0.073,0,0,1.43,1.452,1.468,0.402,1.604,0.153,1.786,1.786,1.972,2.933,2.933,1.774,3.195,1.644,1.774,2.933,3.195,2.761,1.921,2.227,0.775,3.389,1.728,2.511,3.999,3.676,2.328,2.135,1.614,3.841,3.475,1.632,1.065,1.926,2.761,1.632,2.074,2.669,1.848,3.16,2.414,3.999,3.999,1.794,3.374,0.927,0.426,3.999,2.227,2.691
52,2.411,1.215,0.854,2.033,2.064,1.937,1.601,1.142,2.471,1.142,0.956,1.142,0.864,0.887,1.215,1.753,0.831,0.433,0.572,1.106,0.433,2.471,1.215,2.289,2.398,2.179,0.673,0.673,2.471,3.399,1.372,1.923,2.471,1.972,1.944,1.58,1.666,2.654,0.826,0.826,1.142,0.856,1.096,1.605,1.325,3.21,3.018,2.592,1.407,3.012,1.445,2.01,1.911,2.966,0,4.105,2.231,0.609,0.682,0.51,0.51,1.902,1.656,1.748,1.121,1.939,0.662,1.939,1.939,2.535,2.659,2.72,1.452,2.714,1.424,1.452,2.842,2.714,2.837,1.911,2.268,0.764,3.374,1.72,2.353,3.984,3.755,2.353,2.156,1.325,3.865,3.499,1.649,1.162,1.853,2.471,1.215,2.064,2.471,1.84,3.15,2.362,4.105,4.105,1.855,3.262,0.917,0.347,3.984,2.217,2.813
107,5.013,3.786,1.855,4.06,2.974,3.81,1.791,3.422,3.95,3.422,3.05,2.275,2.867,1.766,3.567,2.298,1.656,0.863,1.14,3.349,2.01,4.932,3.567,5.005,4.077,4.35,2.487,1.523,4.932,5.642,2.95,4.059,3.786,3.938,3.917,2.01,2.182,4.397,2.791,2.791,2.275,1.705,2.184,2.086,3.786,4.161,3.779,3.344,2.121,3.64,3.344,4.014,2.852,4.09,4.105,0,2.676,0.582,0.728,0.487,0.487,2.184,1.999,2.091,1.602,2.421,0.792,2.639,2.639,3.385,4.525,3.436,3.359,3.588,3.191,3.359,3.553,3.588,5.609,2.669,3.352,2.669,4.48,2.289,4.914,5.719,6.301,4.696,4.303,2.967,6.629,5.843,2.148,3.419,3.734,4.113,2.857,4.121,5.151,3.675,5.146,4.714,6.982,6.982,2.487,5.523,1.827,0.692,6.865,3.327,4.476
53,1.948,0.815,0.487,1.78,0.682,0.707,2.864,0.655,2.093,0.655,0.585,0.655,0.439,0.633,0.815,2.781,0.626,0.249,0.442,0.684,0.249,2.093,0.815,1.802,1.977,0.524,0.329,0.329,0.946,1.831,1.147,0.291,0.946,0.573,0.633,0.249,0.195,2.312,0.573,0.573,0.655,0.585,0.815,1.515,0.946,1.846,1.729,1.147,0.097,2.049,0,0.439,1.585,1.512,2.231,2.676,0,1.875,1.991,1.756,1.756,3.254,2.902,1.902,2.559,3.313,1.999,3.313,3.313,3.646,1.656,1.729,1.561,1.342,0.359,1.561,1.875,1.342,1.383,0.439,0.926,0.439,1.963,0.329,0.946,2.53,2.399,0.946,0.792,0.946,2.53,2.093,2.625,0.914,0.487,0.946,0.815,0.682,0.946,0.516,1.731,0.815,3.822,2.676,2.902,1.829,0.682,0.175,2.53,3.097,1.829
54,0.146,0,0.244,0,0,0.487,1.607,0,0,0,0,0,0,0,0,1.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487,0,0,0.218,0,0,0,0,0,0.368,0,0.582,0.582,0,0,0.728,0,0,0,0,0.609,0.582,1.875,0,1.875,1.756,1.756,1.875,1.756,1.756,1.875,1.875,1.756,1.875,1.875,1.756,0.218,0.291,0,0,0,0,0.437,0,0.437,0,0.244,0,0.487,0,0,0.437,0.437,0,0,0,0.437,0,1.147,0.365,0.487,0,0,0,0,0,0,0,1.729,0.582,1.756,0.244,0,0,0.437,1.512,0
55,0.146,0.146,0.365,0.097,0.122,0.487,1.662,0,0.146,0,0.073,0,0,0.097,0.146,1.634,0.116,0,0.055,0.146,0,0.146,0.146,0,0.087,0,0,0,0.146,0.146,0,0.146,0.146,0.122,0.56,0,0.097,0.364,0.122,0.122,0,0.073,0.146,0.368,0.146,0.641,0.582,0,0.049,0.815,0,0,0,0.073,0.682,0.728,1.991,1.875,0,1.756,1.756,1.991,1.756,1.829,2.02,2.02,1.878,2.02,2.02,1.853,0.364,0.437,0.097,0.097,0.055,0.097,0.582,0.097,0.582,0,0.365,0,0.487,0,0.146,0.582,0.582,0.146,0.122,0.146,0.582,0.146,1.147,0.365,0.487,0.146,0.146,0.122,0.146,0.092,0.073,0.146,1.875,0.728,1.756,0.244,0.122,0.087,0.582,1.512,0.122
56,0.122,0,0.204,0,0,0.408,1.532,0,0,0,0,0,0,0,0,1.554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408,0,0,0.183,0,0,0,0,0,0.308,0,0.487,0.487,0,0,0.609,0,0,0,0,0.51,0.487,1.756,1.756,1.756,0,1.656,1.756,1.656,1.656,1.756,1.756,1.656,1.756,1.756,1.656,0.183,0.244,0,0,0,0,0.365,0,0.365,0,0.204,0,0.408,0,0,0.365,0.365,0,0,0,0.365,0,1.147,0.306,0.408,0,0,0,0,0,0,0,1.634,0.487,1.656,0.204,0,0,0.365,1.452,0
57,0.122,0,0.204,0,0,0.408,1.532,0,0,0,0,0,0,0,0,1.554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408,0,0,0.183,0,0,0,0,0,0.308,0,0.487,0.487,0,0,0.609,0,0,0,0,0.51,0.487,1.756,1.756,1.756,1.656,0,1.756,1.656,1.656,1.756,1.756,1.656,1.756,1.756,1.656,0.183,0.244,0,0,0,0,0.365,0,0.365,0,0.204,0,0.408,0,0,0.365,0.365,0,0,0,0.365,0,1.147,0.306,0.408,0,0,0,0,0,0,0,1.634,0.487,1.656,0.204,0,0,0.365,1.452,0
58,1.391,0.357,0.597,1.342,0.244,0.597,2.906,0,1.487,0,0.146,0,0,0.195,0.291,2.89,0.233,0,0.111,0.291,0,1.438,0.291,1.278,1.452,0,0,0.055,0.291,1.438,1.209,0.357,0.291,0.244,0.771,0,0.195,1.787,0.244,0.244,0,0.146,0.291,1.619,0.291,2.009,1.893,1.284,0.235,2.213,0.137,0,1.202,1.43,1.902,2.184,3.254,1.875,1.991,1.756,1.756,0,3.012,1.984,2.166,3.411,1.999,3.476,3.476,3.097,1.82,1.893,1.479,1.479,0.214,1.479,2.039,1.479,0.826,0,0.542,0,1.771,0,0.357,2.006,1.973,0.291,0.244,0.389,2.006,1.438,2.293,0.448,0.624,0.389,0.422,0.244,0.357,0.184,1.293,0.291,3.298,2.151,3.04,1.5,0.244,0.175,2.006,2.768,1.39
59,1.515,0.146,0.448,1.147,0,0.675,2.771,0,1.256,0,0,0,0,0,0,2.946,0,0,0,0,0,1.147,0,1.453,1.457,0,0,0.122,0,1.147,1.285,0.146,0,0,0.713,0,0,1.622,0,0,0,0,0,1.686,0,1.999,1.999,1.452,0.306,2.121,0.306,0,1.269,1.452,1.656,1.999,2.902,1.756,1.756,1.656,1.656,3.012,0,1.84,1.756,3.122,1.656,3.268,3.268,2.803,1.695,1.756,1.452,1.452,0.231,1.452,1.878,1.452,0.621,0.023,0.341,0,1.86,0.015,0.146,1.805,1.731,0,0,0.219,1.805,1.147,2.293,0.489,0.713,0.219,0.292,0,0.146,0,1.147,0,3.11,1.926,3.109,1.626,0.038,0,1.805,2.844,1.147
60,0.4,0.384,0.54,0.161,1.376,1.795,1.671,0.091,0.379,0.091,0.149,0.091,0.038,0.161,0.251,1.833,0.26,0.029,0.098,0.183,0,0.251,0.274,0.311,0.42,1.192,0.038,0.092,1.329,1.329,0.104,1.439,1.421,1.3,1.933,1.147,1.269,0.676,0.153,0.229,0.091,0.149,0.251,0.482,0.274,1.981,1.908,1.376,1.437,2.14,1.376,1.147,0.092,1.468,1.748,2.091,1.902,1.756,1.829,1.656,1.656,1.984,1.84,0,1.939,2.103,1.809,2.304,2.281,1.779,1.786,1.893,0.352,1.498,1.389,0.352,2.015,1.498,1.974,1.242,1.672,0.096,1.879,1.242,1.553,2.006,1.928,1.421,1.376,0.439,1.914,1.398,1.147,0.482,1.86,1.585,0.493,1.338,1.439,1.262,1.238,1.329,3.297,2.127,1.886,1.61,0.153,0.224,2.028,1.693,1.3
